OTU_ID,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,20000,22000
OTU13514,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU12354,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU6561,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU4162,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6284,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU10301,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU8372,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU10869,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU1791,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU7354,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU2366,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU8812,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5848,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0
OTU9691,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU6010,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU4415,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU305,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU10829,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11579,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU3092,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU11444,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3713,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0
OTU941,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0
OTU5223,0,0,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU10806,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU13424,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU12098,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU9651,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13644,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU13233,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7294,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0
OTU166,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7440,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU7858,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU6513,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU2940,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5873,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3370,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU6135,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU13501,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU407,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10444,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3239,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU12261,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU1315,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU5409,0,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU5750,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU3960,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU11088,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3728,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU2399,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU8434,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6031,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU7892,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU683,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13300,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU2954,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU490,0,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU11320,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU11310,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU3168,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU2388,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6220,0,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU368,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU2715,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU9467,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU12849,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU13060,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6233,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU6605,0,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU4466,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU614,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0
OTU3185,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU5975,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4338,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU4945,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU4942,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU6003,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU6376,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3129,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU3041,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU10155,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU4367,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU2596,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU2709,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11890,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU11208,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12075,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU6027,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU10534,0,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU4287,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU12670,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU10202,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU3791,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU170,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU2220,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8157,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU10614,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU11091,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU13290,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8332,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU11378,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU226,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU13127,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU11805,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU7769,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU12117,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU5270,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU7162,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8005,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4398,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU9525,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU4128,7.93147E-05,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2910,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU10378,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU12859,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU10684,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU5240,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10707,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU8174,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5121,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU12215,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU5569,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU4120,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU5226,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU9515,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8483,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU12713,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU11829,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3284,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU7356,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8827,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU12531,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU2933,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU7797,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU7347,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU9962,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU8883,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU9667,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU2679,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU13537,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU3518,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0
OTU3352,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6929,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7992,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU3018,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU11864,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU5424,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU8912,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU7429,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU2812,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU8029,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0
OTU5769,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8357,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5903,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4113,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU172,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9143,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5169,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU6115,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU7290,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9818,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2559,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU13547,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU1641,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0
OTU6276,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU8219,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU2807,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU11801,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU11071,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU7384,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU7556,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU263,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU5624,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU11618,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU13105,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11363,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU11749,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU4356,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU7753,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6979,0,0,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU3875,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU2098,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,0
OTU442,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU10658,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU12709,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU5388,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU10748,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6210,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU10988,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5509,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU9970,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU4452,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU5076,0,0,0,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05
OTU10322,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU5145,0,7.93147E-05,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU8337,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU5548,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU10757,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU7174,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU9009,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0
OTU3856,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU11753,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU10406,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10945,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU12886,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU365,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU11006,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU4035,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU5967,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU3625,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU9342,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU4286,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU6505,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU2799,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9167,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU12610,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU11771,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9483,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU11802,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU5348,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU13052,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU13075,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU3376,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6221,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU205,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU7128,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU3059,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0,0
OTU9614,0,7.93147E-05,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU731,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0
OTU13676,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU5699,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7003,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU5719,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU7889,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6021,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU4194,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU11885,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU3095,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8706,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU10986,0,0,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU2281,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0,0,7.93147E-05
OTU3405,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7728,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7380,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU211,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU10000,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU4134,0,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0
OTU5852,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU7248,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU7447,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU6158,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13468,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU966,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU2603,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU1177,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU9548,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0
OTU7086,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU8457,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13246,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU13247,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU9867,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU10131,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU12269,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU13545,0,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6717,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU5398,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU12664,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU191,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0
OTU6576,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU2624,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU3819,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9001,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU5061,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU4691,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8963,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU6633,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU11136,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU8294,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7674,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6698,0,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8458,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU13311,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12887,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU7480,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU7300,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU10421,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU2607,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU13125,7.93147E-05,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU8666,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9836,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6591,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU4436,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU12974,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU7493,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11556,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU13238,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU5770,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU8763,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5341,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU606,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9453,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU6022,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU2959,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU1745,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU13579,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU5991,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU4764,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU4787,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU9960,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU1399,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU7559,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU9708,0,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU5854,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU2411,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU4640,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU8656,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU10877,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5849,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12717,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU1699,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU9833,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU10059,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU3124,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU1757,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU8326,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU12370,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0
OTU4985,0,0,0,0,0,0,0,0,0,7.93147E-05,0,0
OTU8210,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0
OTU5422,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU4125,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU6028,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU829,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU10312,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU8235,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU5661,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU7463,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU661,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU6569,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU2235,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU11679,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0
OTU7899,0,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU9038,0,0,0,0,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU6836,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU7896,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU11210,0,0,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU2373,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU11014,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU2170,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU1759,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU219,0,0,0,0,0,0,0,0,7.93147E-05,0,0,0
OTU4612,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9443,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU9798,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU13476,0,0,0,0,0,0,0,7.93147E-05,0,0,0,0
OTU10569,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU11451,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU979,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU6634,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU9976,0,7.93147E-05,0,0,0,0,0,0,0,0,0,0
OTU10321,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU11751,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU255,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU12558,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3119,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU2970,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU2475,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU4928,0,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU8809,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0
OTU10384,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU7543,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU1191,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU13239,0,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU7484,0,0,0,0,0,0,0,0,0,0,0,7.93147E-05
